date,HLY_TEMP_NORMAL_SF,HLY_TEMP_10PCTL_SF,HLY_TEMP_90PCTL_SF,HLY_DEWP_NORMAL_SF,HLY_DEWP_10PCTL_SF,HLY_DEWP_90PCTL_SF,HLY_PRES_NORMAL_SF,HLY_PRES_10PCTL_SF,HLY_PRES_90PCTL_SF,HLY_CLDH_NORMAL_SF,HLY_HTDH_NORMAL_SF,HLY_CLOD_PCTCLR_SF,HLY_CLOD_PCTFEW_SF,HLY_CLOD_PCTSCT_SF,HLY_CLOD_PCTBKN_SF,HLY_CLOD_PCTOVC_SF,HLY_HIDX_NORMAL_SF,HLY_WCHL_NORMAL_SF,HLY_WIND_AVGSPD_SF,HLY_WIND_PCTCLM_SF,HLY_WIND_VCTDIR_SF,HLY_WIND_VCTSPD_SF,HLY_WIND_1STDIR_SF,HLY_WIND_1STPCT_SF,HLY_WIND_2NDDIR_SF,HLY_WIND_2NDPCT_SF,Megawatts_2021
04-04T19:00:00,54.6,50.0,59.0,45.4,39.0,51.1,1017.0,1012.2,1021.6,0.1,10.5,10.8,27.5,24.5,19.5,17.8,54.6,53.9,15.6,0.9,268.0,13.5,7.0,69.8,6.0,10.1,23455.83333333333
04-04T20:00:00,54.0,50.0,57.9,45.6,39.9,51.1,1017.5,1012.4,1022.2,0.1,11.1,24.8,23.5,20.5,16.5,14.8,54.0,53.1,14.1,1.6,267.0,12.1,7.0,66.8,6.0,10.9,23936.33333333333
04-04T21:00:00,53.5,50.0,57.9,45.7,39.9,51.1,1017.9,1012.8,1022.5,0.0,11.6,25.2,26.2,18.0,15.1,15.6,53.5,52.4,12.5,2.9,267.0,10.3,7.0,64.4,8.0,10.0,23270.5
04-04T22:00:00,53.1,48.9,57.9,45.7,39.9,51.1,1017.9,1012.8,1022.7,0.0,12.0,26.5,21.0,16.4,17.5,18.7,53.1,51.9,11.2,4.7,268.0,9.1,7.0,57.7,8.0,13.5,22064.08333333333
04-04T23:00:00,52.7,48.9,57.0,45.9,39.9,51.1,1017.9,1012.7,1022.7,0.0,12.4,29.0,21.0,16.1,19.3,14.6,52.7,51.4,10.6,4.9,265.0,8.1,7.0,54.2,8.0,12.8,20768.454545454544
04-05T00:00:00,52.2,48.0,55.9,45.7,39.9,51.1,1017.9,1012.9,1022.9,0.0,12.8,29.5,18.4,15.9,20.9,15.4,52.2,50.8,9.8,6.0,265.0,7.4,7.0,53.9,6.0,11.5,19848.30769230769
04-05T01:00:00,51.9,48.0,55.9,45.6,39.9,51.1,1017.8,1012.6,1022.8,0.0,13.1,29.8,15.5,15.0,20.5,19.2,51.9,50.4,9.5,7.6,266.0,6.8,7.0,51.1,6.0,12.3,19237.416666666668
04-05T02:00:00,51.4,46.9,55.9,45.5,39.0,51.1,1017.6,1012.4,1022.5,0.0,13.6,28.9,16.8,13.5,20.6,20.3,51.4,49.9,8.9,10.0,263.0,6.4,7.0,51.3,5.0,10.3,18914.58333333333
04-05T03:00:00,51.0,46.9,55.9,45.1,39.0,51.1,1017.4,1012.0,1022.4,0.0,14.0,28.6,17.1,14.3,19.3,20.6,51.0,49.4,8.3,10.4,261.0,5.7,7.0,45.2,6.0,13.1,18847.916666666668
04-05T04:00:00,50.6,46.0,55.0,45.0,37.9,51.1,1017.4,1012.1,1022.2,0.0,14.4,23.7,17.4,10.6,24.4,23.9,50.6,49.0,8.0,9.8,261.0,5.2,7.0,42.0,6.0,18.6,19365.666666666668
04-05T05:00:00,50.3,46.0,55.0,44.8,37.9,51.1,1017.5,1012.1,1022.5,0.0,14.7,21.3,17.3,16.8,23.1,21.6,50.3,48.8,7.5,12.4,257.0,4.7,7.0,41.7,6.0,15.7,20596.75
04-05T06:00:00,50.3,45.0,55.0,44.9,37.9,51.1,1017.7,1012.5,1022.7,0.0,14.7,10.0,28.7,14.7,22.9,23.7,50.3,48.8,7.2,14.7,258.0,4.0,7.0,34.9,5.0,13.2,22354.83333333333
04-05T07:00:00,51.7,48.0,55.9,45.6,39.0,51.1,1018.2,1012.8,1023.3,0.0,13.3,12.2,27.1,15.1,19.3,26.3,51.7,50.7,7.1,19.6,263.0,4.0,7.0,34.3,5.0,11.6,23266.166666666668
04-05T08:00:00,54.0,50.0,57.9,45.8,39.0,52.0,1018.4,1013.1,1023.6,0.0,11.0,15.8,24.9,13.2,23.6,22.5,54.0,53.5,7.9,19.3,269.0,3.5,7.0,24.8,4.0,13.8,23428.416666666668
04-05T09:00:00,55.6,51.1,60.1,46.2,39.0,52.0,1018.6,1013.2,1023.9,0.0,9.4,12.9,26.8,13.7,26.1,20.5,55.6,55.3,8.8,6.9,289.0,2.9,7.0,25.3,2.0,17.9,22695.08333333333
04-05T10:00:00,57.2,53.1,62.1,46.3,37.9,53.1,1018.8,1013.3,1023.9,0.1,7.8,13.1,24.4,12.4,28.0,22.1,57.2,57.1,9.8,3.3,289.0,3.5,7.0,26.6,2.0,23.8,21810.25
04-05T11:00:00,58.8,53.1,64.0,46.2,37.0,53.1,1018.7,1013.4,1023.5,0.2,6.4,14.8,24.2,16.9,27.5,16.6,58.8,58.7,10.7,4.2,285.0,5.3,7.0,29.4,2.0,18.9,21057.166666666668
04-05T12:00:00,60.1,54.0,66.0,46.2,37.0,54.0,1018.4,1013.1,1023.0,0.4,5.3,13.6,24.2,17.2,28.5,16.5,60.1,60.0,12.2,5.3,279.0,7.6,7.0,34.4,8.0,15.1,20478.25
04-05T13:00:00,61.1,55.0,68.0,45.8,37.0,53.1,1018.0,1012.6,1022.8,0.7,4.6,13.3,24.7,17.9,26.8,17.3,61.1,61.1,14.2,2.9,273.0,10.1,7.0,42.8,8.0,15.2,20190.666666666668
04-05T14:00:00,61.3,55.0,68.0,45.8,37.0,53.1,1017.7,1012.2,1022.3,0.9,4.6,10.9,22.1,22.4,27.5,17.0,61.3,61.2,16.4,1.3,270.0,13.0,7.0,53.6,8.0,13.6,20454.58333333333
04-05T15:00:00,61.1,55.0,68.0,45.5,37.0,52.0,1017.3,1011.9,1022.0,0.9,4.8,10.9,21.4,23.0,28.4,16.3,61.1,61.0,17.3,0.9,268.0,14.3,7.0,58.9,6.0,13.2,20898.08333333333
04-05T16:00:00,59.8,54.0,66.9,45.3,37.9,52.0,1017.1,1011.9,1021.8,0.7,5.9,9.3,21.2,24.5,26.8,18.2,59.8,59.7,18.4,1.1,268.0,15.7,7.0,65.8,8.0,10.6,21932.08333333333
04-05T17:00:00,58.3,53.1,64.0,45.1,37.9,51.1,1017.0,1012.0,1021.6,0.5,7.2,8.9,22.8,27.3,26.6,14.4,58.3,58.1,18.4,0.9,267.0,16.0,7.0,68.6,6.0,12.0,23296.5
04-05T18:00:00,56.3,52.0,62.1,45.2,39.0,51.1,1016.9,1012.0,1021.5,0.2,9.0,9.0,25.6,22.5,26.9,16.0,56.3,55.9,17.3,0.9,266.0,15.1,7.0,70.6,6.0,12.3,24918.33333333333
04-05T19:00:00,54.6,50.0,59.0,45.4,39.0,51.1,1017.0,1012.2,1021.5,0.1,10.5,10.3,27.1,22.6,21.4,18.6,54.6,54.0,15.8,0.9,267.0,13.6,7.0,69.9,6.0,9.6,26312.666666666668
04-05T20:00:00,53.9,50.0,57.9,45.6,39.9,51.1,1017.4,1012.3,1022.2,0.1,11.2,24.3,23.3,19.3,17.3,15.8,53.9,53.1,14.2,0.9,266.0,12.1,7.0,66.9,6.0,10.7,26473.33333333333
04-05T21:00:00,53.4,48.9,57.9,45.8,39.9,51.1,1017.8,1012.8,1022.4,0.1,11.7,24.9,24.7,18.3,16.0,16.0,53.4,52.4,12.6,2.2,266.0,10.3,7.0,64.4,8.0,9.8,25442.0
04-05T22:00:00,53.1,48.9,57.0,45.8,39.9,51.1,1017.9,1012.8,1022.6,0.1,12.0,25.3,21.2,16.4,17.5,19.6,53.1,51.9,11.5,4.2,267.0,9.3,7.0,57.9,8.0,13.2,23794.75
04-05T23:00:00,52.6,48.9,57.0,45.9,39.9,51.1,1017.9,1012.6,1022.7,0.0,12.4,28.3,20.6,15.9,19.6,15.6,52.6,51.3,10.8,4.2,265.0,8.3,7.0,55.6,8.0,12.6,22378.272727272728
04-06T00:00:00,52.2,48.0,55.9,45.8,39.9,51.1,1017.9,1012.9,1022.9,0.0,12.8,28.9,19.0,15.4,20.5,16.2,52.2,50.8,9.9,4.9,265.0,7.5,7.0,54.0,6.0,11.3,21376.46153846154
04-06T01:00:00,51.8,48.0,55.9,45.6,39.9,51.1,1017.8,1012.6,1022.8,0.0,13.2,28.8,16.8,15.0,19.8,19.5,51.8,50.3,9.5,6.7,266.0,6.9,7.0,51.7,6.0,12.3,20579.33333333333
04-06T02:00:00,51.4,46.9,55.9,45.5,39.0,51.1,1017.6,1012.3,1022.4,0.0,13.6,27.7,17.8,13.2,20.1,21.1,51.4,49.8,8.8,9.8,263.0,6.4,7.0,51.5,6.0,9.9,20143.166666666668
04-06T03:00:00,51.0,46.9,55.9,45.2,39.0,51.1,1017.4,1012.0,1022.2,0.0,14.0,27.5,17.9,14.9,18.6,21.2,51.0,49.4,8.4,9.6,261.0,5.8,7.0,45.1,6.0,14.3,19989.75
04-06T04:00:00,50.7,46.0,55.0,45.1,39.0,51.1,1017.3,1012.0,1022.1,0.0,14.3,23.1,18.1,10.4,24.7,23.6,50.7,49.1,8.0,10.2,262.0,5.3,7.0,42.2,6.0,18.6,20287.75
04-06T05:00:00,50.4,46.0,55.0,44.8,37.9,51.1,1017.4,1012.1,1022.4,0.0,14.6,19.1,19.1,17.3,22.7,21.7,50.4,48.8,7.6,12.0,259.0,4.9,7.0,42.8,6.0,16.3,21406.25
04-06T06:00:00,50.3,46.0,55.0,44.9,37.9,51.1,1017.7,1012.5,1022.7,0.0,14.7,9.5,28.6,14.3,24.9,22.8,50.3,48.8,7.3,14.4,260.0,4.3,7.0,36.0,5.0,13.3,23113.5
04-06T07:00:00,51.8,48.0,55.9,45.6,39.0,51.1,1018.2,1012.8,1023.2,0.0,13.2,12.3,26.6,14.6,21.1,25.3,51.8,50.8,7.2,19.3,264.0,4.1,7.0,35.0,5.0,12.1,24073.916666666668
04-06T08:00:00,54.0,50.0,57.9,45.9,39.0,52.0,1018.4,1013.2,1023.5,0.0,11.0,15.3,23.6,14.5,24.9,21.6,54.0,53.5,8.0,18.7,270.0,3.7,7.0,25.3,4.0,12.5,24081.58333333333
04-06T09:00:00,55.6,51.1,60.1,46.2,39.0,52.0,1018.6,1013.2,1023.7,0.0,9.4,13.5,25.9,14.0,27.2,19.5,55.6,55.3,8.9,6.4,288.0,3.2,7.0,27.2,2.0,18.2,22924.666666666668
04-06T10:00:00,57.2,53.1,62.1,46.3,37.9,53.1,1018.8,1013.3,1023.9,0.1,7.8,13.4,24.2,12.2,29.8,20.3,57.2,57.1,10.0,3.3,286.0,3.9,7.0,28.4,2.0,22.9,21670.5
04-06T11:00:00,58.8,53.1,64.0,46.2,37.0,53.1,1018.7,1013.4,1023.6,0.2,6.4,15.7,23.5,16.7,28.2,15.9,58.8,58.7,10.9,3.6,284.0,5.6,7.0,30.4,2.0,19.4,20803.666666666668
04-06T12:00:00,60.1,54.0,64.9,46.2,37.0,54.0,1018.4,1013.1,1023.0,0.4,5.3,14.1,23.7,18.0,28.5,15.7,60.1,60.0,12.5,4.7,278.0,7.8,7.0,35.0,8.0,15.4,20299.83333333333
04-06T13:00:00,61.1,55.0,68.0,45.9,37.9,53.1,1018.1,1012.5,1022.8,0.7,4.6,13.7,24.7,18.6,26.5,16.5,61.1,61.1,14.4,2.4,272.0,10.5,7.0,43.9,8.0,15.5,20140.916666666668
04-06T14:00:00,61.3,55.0,68.0,45.8,37.0,53.1,1017.7,1012.1,1022.3,0.9,4.6,11.5,22.4,22.7,27.6,15.8,61.3,61.2,16.7,1.1,270.0,13.4,7.0,55.3,8.0,13.5,20501.916666666668
04-06T15:00:00,61.0,55.0,68.0,45.5,37.9,52.0,1017.3,1011.9,1022.2,0.9,4.9,10.1,22.3,22.6,29.4,15.6,61.0,61.0,17.6,0.7,268.0,14.7,7.0,60.3,6.0,12.4,21074.25
04-06T16:00:00,59.7,54.0,66.0,45.3,37.9,52.0,1017.1,1011.8,1021.8,0.7,6.0,8.4,21.2,25.1,28.1,17.2,59.7,59.6,18.7,1.1,268.0,16.1,7.0,66.3,8.0,10.9,22235.25
04-06T17:00:00,58.2,53.1,64.0,45.1,37.9,51.1,1017.0,1011.9,1021.7,0.4,7.3,7.9,23.4,26.7,28.8,13.2,58.2,58.0,18.7,0.9,266.0,16.3,7.0,68.8,6.0,11.7,23724.83333333333
04-06T18:00:00,56.1,51.1,61.0,45.1,39.0,51.1,1017.0,1012.0,1021.5,0.2,9.1,8.3,25.2,22.3,28.6,15.6,56.1,55.8,17.5,0.9,266.0,15.3,7.0,70.8,6.0,12.3,25199.166666666668
04-06T19:00:00,54.5,50.0,59.0,45.4,39.9,51.1,1017.0,1011.9,1021.5,0.1,10.6,9.8,26.3,23.5,21.7,18.7,54.5,53.8,16.0,0.7,267.0,13.9,7.0,70.4,6.0,9.4,26406.666666666668
04-06T20:00:00,53.8,50.0,57.9,45.6,39.9,51.1,1017.4,1012.3,1022.2,0.1,11.3,23.8,23.3,20.6,17.5,14.8,53.8,52.9,14.4,0.9,266.0,12.2,7.0,68.3,6.0,10.7,26545.75
04-06T21:00:00,53.3,48.9,57.0,45.8,39.9,51.1,1017.9,1012.8,1022.4,0.1,11.7,25.4,24.9,18.8,15.8,15.1,53.3,52.2,12.9,2.2,266.0,10.6,7.0,65.1,6.0,9.5,25630.58333333333
04-06T22:00:00,53.0,48.9,57.0,45.8,39.9,51.1,1017.9,1012.7,1022.6,0.0,12.1,25.5,21.6,16.8,17.0,19.1,53.0,51.7,11.6,4.2,268.0,9.4,7.0,58.1,8.0,13.2,23998.416666666668
04-06T23:00:00,52.5,48.9,57.0,45.9,39.9,51.1,1017.9,1012.6,1022.7,0.0,12.5,28.0,21.3,15.6,19.6,15.4,52.5,51.2,10.9,4.2,266.0,8.5,7.0,56.6,8.0,12.6,22447.454545454544
04-07T00:00:00,52.1,48.0,55.9,45.8,39.9,51.1,1017.9,1012.9,1022.8,0.0,12.9,28.7,20.3,14.2,21.1,15.7,52.1,50.6,10.1,4.4,265.0,7.6,7.0,54.2,6.0,11.5,21441.46153846154
04-07T01:00:00,51.7,48.0,55.9,45.6,39.9,51.1,1017.8,1012.6,1022.7,0.0,13.3,28.6,18.0,14.0,20.1,19.3,51.7,50.1,9.5,6.5,265.0,7.0,7.0,52.2,6.0,12.5,20700.666666666668
04-07T02:00:00,51.3,46.9,55.9,45.4,39.0,51.1,1017.5,1012.3,1022.4,0.0,13.7,27.6,17.5,14.4,19.7,20.8,51.3,49.6,9.0,9.6,263.0,6.6,7.0,52.3,6.0,11.0,20236.416666666668
04-07T03:00:00,51.0,46.9,55.9,45.2,39.0,51.1,1017.4,1012.0,1022.3,0.0,14.1,26.9,17.8,15.1,18.8,21.4,51.0,49.3,8.5,9.3,262.0,5.9,7.0,45.2,6.0,14.1,20058.666666666668
04-07T04:00:00,50.6,46.0,55.0,44.9,37.9,51.1,1017.3,1012.0,1022.2,0.0,14.4,23.1,17.2,11.3,24.5,23.8,50.6,48.9,8.1,10.2,262.0,5.4,7.0,41.5,6.0,19.6,20462.5
04-07T05:00:00,50.3,46.0,55.0,44.8,37.9,51.1,1017.4,1012.1,1022.4,0.0,14.7,18.7,20.3,16.5,23.3,21.3,50.3,48.7,7.5,13.1,259.0,4.8,7.0,42.1,6.0,15.7,21590.5
04-07T06:00:00,50.3,46.0,55.0,44.8,37.9,51.1,1017.7,1012.5,1022.7,0.0,14.7,9.0,28.6,13.5,26.0,22.8,50.3,48.6,7.5,14.4,260.0,4.3,7.0,36.6,5.0,12.6,23281.416666666668
04-07T07:00:00,51.8,48.0,55.9,45.5,39.0,51.1,1018.1,1012.8,1023.2,0.0,13.2,12.0,26.4,14.4,21.4,25.8,51.8,50.8,7.3,18.5,264.0,4.2,7.0,35.3,5.0,11.9,24065.166666666668
04-07T08:00:00,54.0,50.0,57.9,45.7,37.9,52.0,1018.4,1013.2,1023.5,0.0,11.1,14.6,24.0,14.6,25.3,21.6,54.0,53.4,8.1,17.8,270.0,3.9,7.0,26.6,4.0,12.5,23830.416666666668
04-07T09:00:00,55.5,51.1,60.1,46.0,39.0,52.0,1018.5,1013.2,1023.7,0.0,9.5,13.0,25.4,14.0,27.2,20.4,55.5,55.2,9.1,6.4,289.0,3.5,7.0,28.5,2.0,17.2,22870.0
04-07T10:00:00,57.2,52.0,62.1,46.1,37.9,53.1,1018.7,1013.3,1023.7,0.1,7.9,12.7,24.7,12.4,30.0,20.3,57.2,57.0,10.1,3.6,286.0,4.1,7.0,29.3,2.0,23.0,21975.83333333333
04-07T11:00:00,58.7,53.1,64.0,46.1,37.0,53.1,1018.6,1013.3,1023.6,0.2,6.4,14.8,24.7,16.4,28.6,15.6,58.7,58.7,11.1,3.1,284.0,5.6,7.0,31.2,2.0,19.1,21345.75
04-07T12:00:00,60.1,54.0,66.0,46.2,37.0,54.0,1018.3,1012.9,1023.0,0.4,5.3,13.6,24.8,17.4,28.9,15.3,60.1,60.0,12.7,4.7,277.0,8.1,7.0,37.2,8.0,14.6,21011.08333333333
04-07T13:00:00,61.1,55.0,68.0,45.8,37.9,53.1,1018.0,1012.5,1022.8,0.8,4.7,12.6,25.5,18.2,27.5,16.2,61.1,61.1,14.6,2.7,273.0,10.8,7.0,45.4,8.0,16.4,21073.08333333333
04-07T14:00:00,61.2,55.0,68.0,45.7,37.0,53.1,1017.7,1012.0,1022.3,0.9,4.7,10.7,22.3,23.4,28.7,15.0,61.2,61.2,16.9,1.1,270.0,13.7,7.0,56.7,8.0,13.6,21529.58333333333
04-07T15:00:00,60.9,55.0,66.9,45.4,37.9,52.0,1017.3,1011.9,1022.0,0.9,4.9,9.6,22.5,23.8,29.0,15.0,60.9,60.9,18.0,0.7,269.0,15.1,7.0,62.0,6.0,11.6,22550.166666666668
04-07T16:00:00,59.6,54.0,66.0,45.2,39.0,52.0,1017.0,1011.8,1021.8,0.6,6.0,7.9,20.9,26.3,27.7,17.2,59.6,59.5,19.0,1.1,268.0,16.5,7.0,67.9,8.0,10.4,23297.166666666668
04-07T17:00:00,58.1,53.1,63.0,45.1,37.9,51.1,1017.0,1011.9,1021.6,0.4,7.3,7.4,22.9,28.2,28.5,13.0,58.1,57.9,18.9,0.9,267.0,16.6,7.0,69.1,6.0,12.0,24486.166666666668
04-07T18:00:00,56.1,52.0,61.0,45.0,39.0,51.1,1016.9,1011.8,1021.4,0.2,9.1,8.1,24.4,24.7,28.1,14.8,56.1,55.7,17.8,0.9,267.0,15.6,7.0,71.5,6.0,11.7,25820.75
04-07T19:00:00,54.4,50.0,59.0,45.2,39.0,51.1,1017.0,1011.9,1021.4,0.1,10.7,9.1,25.0,26.0,22.2,17.7,54.4,53.7,16.3,0.7,267.0,14.3,7.0,72.1,6.0,9.1,27002.916666666668
04-07T20:00:00,53.8,50.0,57.9,45.4,39.9,51.1,1017.4,1012.3,1021.9,0.1,11.3,23.1,24.1,20.6,17.6,14.6,53.8,52.7,14.6,0.9,267.0,12.5,7.0,69.2,6.0,10.9,27099.25
04-07T21:00:00,53.3,48.9,57.0,45.6,39.9,51.1,1017.8,1012.7,1022.3,0.1,11.8,25.2,24.5,19.3,16.3,14.6,53.3,52.1,13.1,2.2,266.0,10.9,7.0,66.6,6.0,9.0,26031.83333333333
04-07T22:00:00,52.9,48.9,57.0,45.6,39.9,51.1,1017.8,1012.7,1022.6,0.0,12.2,25.1,21.8,17.0,17.2,18.9,52.9,51.6,11.8,4.0,268.0,9.8,7.0,59.8,8.0,13.0,24380.25
04-07T23:00:00,52.4,48.9,57.0,45.7,39.9,51.1,1017.8,1012.5,1022.7,0.0,12.6,27.3,21.8,15.9,20.8,14.1,52.4,51.1,11.0,4.2,266.0,8.7,7.0,57.2,8.0,12.3,22889.0
04-08T00:00:00,52.0,48.0,55.9,45.7,39.9,51.1,1017.9,1012.7,1022.8,0.0,13.0,28.1,20.8,13.9,21.8,15.4,52.0,50.5,10.2,4.9,266.0,7.8,7.0,55.6,6.0,10.8,21747.615384615383
04-08T01:00:00,51.7,48.0,55.9,45.5,39.9,51.1,1017.8,1012.6,1022.7,0.0,13.3,27.8,18.8,13.8,20.8,18.8,51.7,50.0,9.6,6.7,266.0,7.2,7.0,53.6,6.0,12.0,20902.5
04-08T02:00:00,51.2,46.9,55.9,45.3,39.0,51.1,1017.5,1012.2,1022.4,0.0,13.8,28.0,17.9,13.4,20.4,20.4,51.2,49.4,9.1,8.9,263.0,6.9,7.0,52.8,6.0,12.5,20507.25
04-08T03:00:00,50.9,46.9,55.0,45.1,39.0,51.1,1017.4,1012.0,1022.2,0.0,14.1,27.4,17.7,14.7,18.7,21.4,50.9,49.1,8.6,8.9,262.0,6.2,7.0,46.3,6.0,15.6,20377.416666666668
04-08T04:00:00,50.5,46.0,55.0,44.9,39.0,51.1,1017.3,1012.1,1022.1,0.0,14.5,24.3,17.0,11.3,23.4,24.0,50.5,48.8,8.2,10.2,262.0,5.6,7.0,42.6,6.0,19.1,20764.5
04-08T05:00:00,50.3,46.0,55.0,44.7,37.9,51.1,1017.4,1012.1,1022.2,0.0,14.7,18.6,21.4,15.9,22.9,21.2,50.3,48.6,7.6,12.2,259.0,5.0,7.0,43.2,6.0,16.0,21894.666666666668
04-08T06:00:00,50.2,46.0,55.0,44.7,37.9,51.1,1017.7,1012.5,1022.7,0.0,14.8,9.8,28.8,12.1,26.9,22.4,50.2,48.6,7.5,14.4,261.0,4.5,7.0,36.6,5.0,12.4,23539.58333333333
04-08T07:00:00,51.8,48.0,55.9,45.4,39.0,51.1,1018.1,1012.8,1023.1,0.0,13.2,11.9,26.6,14.2,21.7,25.6,51.8,50.7,7.4,18.5,267.0,4.4,7.0,35.1,5.0,11.9,24175.83333333333
04-08T08:00:00,54.0,50.0,57.9,45.6,37.9,52.0,1018.3,1013.2,1023.4,0.0,11.0,14.8,23.8,14.0,25.4,22.0,54.0,53.5,8.2,16.9,272.0,4.0,7.0,26.4,8.0,13.3,23953.75
04-08T09:00:00,55.5,51.1,60.1,45.9,37.9,52.0,1018.5,1013.2,1023.6,0.0,9.5,12.3,26.0,13.9,27.0,20.7,55.5,55.2,9.1,6.0,290.0,3.6,7.0,28.3,2.0,17.5,22946.916666666668
04-08T10:00:00,57.2,53.1,62.1,46.1,37.9,53.1,1018.7,1013.5,1023.6,0.1,7.9,12.4,24.7,12.7,30.0,20.3,57.2,57.0,10.2,3.8,287.0,4.2,7.0,29.3,2.0,23.2,21603.166666666668
04-08T11:00:00,58.7,53.1,64.0,46.0,37.0,53.1,1018.7,1013.4,1023.5,0.2,6.5,14.2,25.3,16.8,27.4,16.3,58.7,58.6,11.1,3.1,285.0,5.8,7.0,32.0,2.0,19.3,20830.83333333333
04-08T12:00:00,60.1,54.0,66.0,46.1,37.0,54.0,1018.3,1013.2,1023.0,0.4,5.4,13.7,25.4,17.8,27.2,15.8,60.1,60.0,12.7,4.4,277.0,8.3,7.0,38.7,8.0,14.4,20498.08333333333
04-08T13:00:00,61.1,55.0,68.0,45.8,37.9,53.1,1018.0,1012.7,1022.8,0.8,4.7,12.8,25.4,17.9,27.2,16.6,61.1,61.0,14.7,2.2,273.0,11.0,7.0,45.8,8.0,16.3,20580.83333333333
04-08T14:00:00,61.2,55.0,68.0,45.6,37.0,53.1,1017.7,1012.5,1022.4,0.9,4.7,10.4,23.2,22.9,28.2,15.3,61.2,61.2,16.9,1.6,270.0,13.9,7.0,57.6,8.0,13.3,20728.916666666668
04-08T15:00:00,60.9,55.0,66.9,45.4,37.9,52.0,1017.3,1012.4,1022.0,0.9,5.0,9.4,23.1,24.4,28.1,15.1,60.9,60.9,18.0,0.7,269.0,15.2,7.0,62.5,6.0,11.6,21617.58333333333
04-08T16:00:00,59.6,54.0,66.0,45.2,39.0,52.0,1017.1,1012.0,1021.8,0.6,6.0,7.9,21.5,25.5,27.1,18.1,59.6,59.5,19.1,1.1,268.0,16.7,7.0,68.6,6.0,10.1,22503.5
04-08T17:00:00,58.0,53.1,63.0,45.1,37.9,51.1,1017.0,1012.1,1021.6,0.4,7.4,7.7,22.4,28.8,27.3,13.8,58.0,57.9,18.9,0.9,267.0,16.6,7.0,69.1,6.0,12.3,24001.916666666668
04-08T18:00:00,56.1,52.0,61.0,45.0,39.0,51.1,1016.9,1011.9,1021.4,0.2,9.1,8.1,25.0,24.5,27.3,15.1,56.1,55.7,17.8,0.9,267.0,15.7,7.0,72.0,6.0,11.2,25493.0
04-08T19:00:00,54.4,50.0,57.9,45.2,39.9,51.1,1017.0,1011.9,1021.4,0.1,10.7,8.6,25.3,26.0,22.7,17.4,54.4,53.6,16.3,0.7,267.0,14.3,7.0,72.5,6.0,9.4,26726.83333333333
04-08T20:00:00,53.7,50.0,57.9,45.4,39.9,51.1,1017.4,1012.3,1021.9,0.1,11.3,22.1,25.1,20.4,18.3,14.1,53.7,52.7,14.6,0.9,266.0,12.6,7.0,69.6,6.0,11.2,26826.666666666668
04-08T21:00:00,53.3,48.9,57.0,45.6,39.9,51.1,1017.8,1012.8,1022.4,0.1,11.8,25.1,25.3,19.1,16.9,13.6,53.3,52.1,13.1,2.2,266.0,10.9,7.0,66.2,6.0,9.8,25875.666666666668
04-08T22:00:00,52.9,48.9,57.0,45.6,39.9,51.1,1017.9,1012.7,1022.6,0.0,12.2,24.5,22.4,17.8,16.5,18.8,52.9,51.6,11.9,3.6,268.0,9.8,7.0,60.4,8.0,12.5,24301.25
04-08T23:00:00,52.5,48.9,57.0,45.7,39.9,51.1,1017.8,1012.4,1022.7,0.0,12.6,27.3,21.8,15.9,20.3,14.6,52.5,51.1,11.0,4.7,266.0,8.7,7.0,57.4,8.0,12.1,22745.90909090909
04-09T00:00:00,52.0,48.0,55.9,45.6,39.9,51.1,1017.9,1012.6,1022.8,0.0,13.0,27.4,21.8,14.0,21.1,15.7,52.0,50.5,10.1,5.1,265.0,7.7,7.0,55.2,8.0,10.5,21697.92307692308
04-09T01:00:00,51.7,48.0,55.9,45.5,39.9,51.1,1017.8,1012.5,1022.7,0.0,13.3,27.8,19.0,13.5,21.3,18.3,51.7,50.1,9.6,6.2,265.0,7.2,7.0,53.3,6.0,12.6,20856.33333333333
04-09T02:00:00,51.2,46.9,55.9,45.4,39.0,51.1,1017.5,1012.2,1022.4,0.0,13.8,27.2,18.1,14.1,20.2,20.4,51.2,49.5,9.1,8.7,263.0,6.8,7.0,51.6,6.0,13.8,20381.83333333333
04-09T03:00:00,50.9,46.9,55.9,45.1,39.0,51.1,1017.4,1012.1,1022.3,0.0,14.1,27.2,17.0,15.2,19.0,21.7,50.9,49.2,8.6,9.1,261.0,6.2,7.0,46.1,6.0,16.3,20172.916666666668
04-09T04:00:00,50.5,46.0,55.0,44.9,39.0,51.1,1017.3,1012.1,1022.2,0.0,14.5,23.6,16.6,12.2,22.9,24.7,50.5,48.9,8.2,10.9,261.0,5.6,7.0,43.5,6.0,17.7,20553.83333333333
04-09T05:00:00,50.3,46.0,55.0,44.8,37.9,51.1,1017.4,1012.2,1022.3,0.0,14.7,18.1,21.4,15.8,22.6,22.1,50.3,48.6,7.7,12.2,260.0,5.1,7.0,43.3,6.0,15.8,21554.416666666668
04-09T06:00:00,50.3,46.0,55.0,44.8,37.9,51.1,1017.7,1012.5,1022.7,0.0,14.7,9.7,28.0,13.6,26.2,22.5,50.3,48.6,7.5,14.7,260.0,4.5,7.0,38.5,5.0,13.3,23167.25
